gene	p.value	fdr	ratio	test_type
ME1	0.0027849598730626	0.00690466691301072	0.485968982559145	t_test
MEAK7	0.00190380154973326	0.00498860752714604	1.65225750520923	t_test
MECP2	0.00185865792550293	0.00489271549180519	0.660421251111101	t_test
MECR	1.50221079186432e-06	1.28465475722612e-05	1.52630303506881	t_test
MED10	5.66477162994848e-05	0.000250230513069334	1.63090714147236	t_test
MED19	0.000338695418650598	0.00113936456324402	1.55451541369332	t_test
MED24	4.08391724546982e-06	2.85678122112175e-05	1.50781166978364	t_test
MED25	2.04337757694983e-09	7.75999266544977e-08	1.71882971857622	t_test
MED8	4.38653529925488e-08	8.10576480125964e-07	1.71651468460394	t_test
MEDAG	1.35205049282978e-05	7.60012669171874e-05	0.214963830185026	t_test
MEF2A	0.00307078048760049	0.00752942596301796	0.502654850047777	t_test
MEF2B	0.0126552599196231	0.0251134769882298	2.30690448702736	t_test
MEF2C	7.66817843193928e-08	1.25912118391659e-06	0.282964380751455	t_test
MEF2D	5.39420870942761e-07	5.77086707458524e-06	0.417288103825802	t_test
MEGF10	0.0272449987059454	0.0485034824773918	2.5534507047903	t_test
MEGF11	0.0253672866651666	0.0456013613119417	3.24110663127653	t_test
MEIG1	0.0171149353249139	0.0324865514055514	2.08852117311889	t_test
MEIOC	0.00253299697195066	0.00636965471088675	2.41210379919041	t_test
MEIS1	2.96061693582442e-08	6.0596228625188e-07	0.31415708370766	t_test
MEIS2	6.74031591568973e-05	0.000288734264485401	0.29993280056511	t_test
MELK	4.36022799408472e-06	3.00546296056782e-05	5.90110457917281	t_test
MELTF	1.16820113868458e-07	1.76618787250558e-06	6.34992388362749	t_test
MEN1	3.69016543868192e-07	4.29786274130206e-06	2.40300233418406	t_test
MEOX1	4.85703175067967e-10	2.55209150283254e-08	0.203256069805771	t_test
MEOX2	9.19284152800316e-09	2.46362003892606e-07	0.250081147695924	t_test
MEST	1.40453285393114e-06	1.21473521409069e-05	6.16718900712626	t_test
MET	0.00849086989170189	0.0179778941583319	1.96467506078942	t_test
METTL1	1.09532703010238e-05	6.3882368188545e-05	1.81940982093552	t_test
METTL17	6.86855847406734e-06	4.34737433275684e-05	1.53962539648885	t_test
METTL18	0.000931979553944733	0.00271167471523571	1.59767233883603	t_test
METTL23	4.42916385166217e-06	3.04904552778084e-05	1.59266571643296	t_test
METTL24	4.06590217086493e-07	4.63443443743111e-06	0.0838077577514316	t_test
METTL26	2.5712140093434e-07	3.2746893875589e-06	1.90787055219731	t_test
METTL27	0.00671174824806417	0.0147628983562279	2.33424176343147	t_test
METTL6	2.02373913936705e-08	4.53600607657292e-07	1.72033248419125	t_test
METTL7B	4.38936480133118e-05	0.000202254054934254	5.79674211131817	t_test
MEX3A	1.79545707905719e-06	1.47690737054963e-05	5.83769717696082	t_test
MEX3D	1.17878575917754e-05	6.77104680164132e-05	2.00340494004557	t_test
MFAP2	8.57221177103441e-05	0.00035397646442308	3.75774538978698	t_test
MFAP4	6.11880420392387e-14	1.81592511429785e-11	0.110716271174686	t_test
MFAP5	2.15709945603559e-07	2.86647395376669e-06	0.176623018104922	t_test
MFN2	0.0043216576261828	0.0100696256349528	0.626381314081165	t_test
MFNG	4.46179249086098e-05	0.00020488448841988	0.582041008125764	t_test
MFSD10	5.00552939831602e-05	0.000225269907715284	1.898539094004	t_test
MFSD12	4.59345242387837e-06	3.13654318470707e-05	1.92258917518513	t_test
MFSD13A	4.5820234256849e-08	8.38259217123587e-07	2.80122843722612	t_test
MFSD2B	0.0066437617491979	0.0146354537172021	1.63860664307601	t_test
MFSD3	6.91875307766696e-06	4.37396200483987e-05	2.87676136897247	t_test
MFSD4B	8.83647535973684e-07	8.46009077448227e-06	2.01922205609536	t_test
MFSD9	0.000300326642248709	0.00102645228591977	1.73397624704494	t_test
MGARP	0.0097846396863717	0.0202673692146559	0.225190695761175	t_test
MGAT1	0.000140691258319057	0.000539019389390679	1.69605298391938	t_test
MGAT4B	1.38549618308683e-05	7.74994701171326e-05	2.01350644130858	t_test
MGLL	3.43622810066687e-12	5.39892073934189e-10	0.271273396823623	t_test
MGME1	1.76078836191779e-08	4.11947361869994e-07	2.33372949994538	t_test
MGP	8.48633408077331e-08	1.35460149380949e-06	0.29996531724338	t_test
MICAL1	0.00574258861133921	0.012867609263464	0.469079972634596	t_test
MICALL2	0.000306143496741158	0.00104321830294999	1.78675831752824	t_test
MICB	6.39588661631264e-06	4.12310856448216e-05	4.06818264332107	t_test
MICOS10	0.0280146951518762	0.0496311634428441	0.615747260441108	t_test
MICU3	3.83787913944884e-07	4.42576156818921e-06	0.113204143337874	t_test
MID2	1.80965818174648e-06	1.4842160706586e-05	0.393426500013895	t_test
MIDEAS	0.00318258657350838	0.00776318606195513	0.469371828373759	t_test
MIDN	0.00167382653233296	0.00445743757610104	0.440965599091245	t_test
MIEN1	5.2230325102481e-08	9.35243787812693e-07	2.80970521667528	t_test
MIIP	4.23293326254713e-07	4.77389081390431e-06	2.1649296382802	t_test
MINAR1	1.13695169618647e-05	6.57403981168373e-05	3.06763782013297	t_test
MINDY3	0.000260686426616824	0.000912573323058372	0.648846340130801	t_test
MINPP1	0.00183225344238931	0.00483193906001827	1.58343414533213	t_test
MIS18A	1.65440836304658e-08	3.89905123914479e-07	2.64409327561185	t_test
MIS18BP1	0.000225132745251795	0.000803490643513616	1.84218322877355	t_test
MISP3	0.0102094027452978	0.0210195128977573	2.10365007503502	t_test
MITD1	1.62402712074127e-07	2.28304023131576e-06	1.71880499360211	t_test
MITF	6.74299989885311e-06	4.29151856711336e-05	0.259122096340495	t_test
MKI67	1.28718270382968e-05	7.29950106566684e-05	4.42057199413257	t_test
MKRN2OS	0.000212894672875988	0.000765331993609372	3.47140386062311	t_test
MKRN3	0.000758779917206621	0.00227293587909408	7.17905034316698	t_test
MKS1	7.63587773102513e-06	4.7417487235841e-05	1.71990079966819	t_test
MKX	2.39403347592937e-05	0.000120385254111214	0.127822585497879	t_test
MLIP	1.507898926197e-05	8.27872154547212e-05	0.224272912583719	t_test
MLLT11	0.00483422985126788	0.0111088855171235	2.55841838044942	t_test
MLXIP	0.00136030341218037	0.00373207938690613	0.406810857505353	t_test
MMACHC	0.000106413257938138	0.000425599918072521	1.81208005013452	t_test
MMP1	0.0014108564275193	0.00385382394876841	7.46470154553604	t_test
MMP11	2.58556215028134e-14	8.81621681285292e-12	42.8854572134208	t_test
MMP13	0.000668143415156189	0.00204266813645423	15.130249022149	t_test
MMP14	1.3219010559996e-05	7.45418237982038e-05	2.19691669433344	t_test
MMP15	0.00136332522791468	0.00373824221286079	1.91814043762282	t_test
MMP16	9.74931970523586e-05	0.000395150727354855	0.458966468184706	t_test
MMP19	0.00391237879390007	0.00925321466219636	0.653061907822143	t_test
MMP2	9.20870681720189e-05	0.000376231986976618	0.506504645327843	t_test
MMP23B	0.00015209608394716	0.00057623920598988	0.53300953004004	t_test
MMP9	0.00452864353680036	0.010490899294704	9.41328963719793	t_test
MMRN1	3.89371627443687e-08	7.43750858332841e-07	0.121697847616891	t_test
MMS22L	9.61034356029883e-07	9.01201672892622e-06	2.2503646490077	t_test
MN1	7.37566010826288e-09	2.08838036916998e-07	0.376907296159469	t_test
MNS1	0.00896674511807813	0.0188336903358218	1.99382233631765	t_test
MNT	0.00106443419302524	0.00303264397820844	0.620754040120763	t_test
MOAP1	6.73641792395475e-05	0.000288734264485401	0.475771092300369	t_test
MOB2	0.000551262237575039	0.00172954749792043	0.541916028559454	t_test
MOCOS	0.000978390971984058	0.00282466109115772	2.0896954555479	t_test
MOCS3	0.000317817779856014	0.00107750110851967	1.59634815308177	t_test
MOGS	2.00558714293842e-06	1.61191271578391e-05	2.30362564234444	t_test
MOK	0.00714687830309389	0.0155682848559715	1.68074464757394	t_test
MORN2	4.33602710620176e-06	2.99219732340248e-05	1.792902384153	t_test
MORN3	0.000382626767659084	0.00126250289860088	3.28651892505073	t_test
MOSPD1	0.00130400630977817	0.00360364038200097	1.50057862916941	t_test
MOSPD3	4.71844942589578e-05	0.000214640563438563	1.59368048139353	t_test
MOV10	8.59200081633766e-06	5.21573504100861e-05	2.00685389593638	t_test
MOV10L1	0.0194393409671943	0.0362756029739469	3.23859076330842	t_test
MOXD1	1.58408039514572e-05	8.6260524677558e-05	0.547791027868946	t_test
MPC1	5.43280954138241e-08	9.60995648015392e-07	0.642030026801036	t_test
MPDZ	0.00209900929971938	0.00541773603435381	0.328205223265221	t_test
MPEG1	1.58375233888745e-06	1.33867167631911e-05	0.626500714914826	t_test
MPHOSPH10	7.48608019578518e-07	7.45167212532008e-06	1.51602073579912	t_test
MPIG6B	5.22252557979455e-05	0.000233657718988798	0.658271636290233	t_test
MPL	3.12426114978738e-05	0.000151312811080365	0.321177286042093	t_test
MPLKIP	1.21965747618442e-07	1.81825401984479e-06	1.88027217254611	t_test
MPO	0.00447138619695741	0.010377562835825	0.597395052428214	t_test
MPP1	0.000978704369666513	0.00282505695754242	0.619889794789348	t_test
MPP2	0.00064459261591722	0.00198011141703841	0.440144100708966	t_test
MPP7	5.34319211042995e-07	5.73543179917953e-06	0.446965965474153	t_test
MPPED2	1.23845694380079e-06	1.1027503756691e-05	0.377985104136067	t_test
MPST	0.000297142154108265	0.00101686956261778	1.6575235652873	t_test
MPV17L	2.59900144888109e-11	2.64316900675769e-09	0.422672161328435	t_test
MPV17L2	2.20326771265658e-06	1.73767560841704e-05	1.59193215357367	t_test
MPZ	3.31321675510391e-08	6.60418056185265e-07	0.202678763502557	t_test
MRAS	0.00369512482286391	0.0088319269815387	0.362550365794453	t_test
MRC2	1.65041006373529e-05	8.94469789699757e-05	0.664666539479006	t_test
MREG	0.00351761737993501	0.00846446488451028	1.53332100410729	t_test
MRGBP	1.31195590244066e-07	1.9236418382904e-06	2.18566876317045	t_test
MRGPRE	8.48188691492817e-06	5.16454102198476e-05	0.265478701878412	t_test
MRGPRF	1.26124922161192e-10	8.38704565375626e-09	0.119891752949316	t_test
MRI1	0.000529830678322174	0.00167245744549757	1.57830099751411	t_test
MRM1	1.55862966758483e-06	1.32231863698859e-05	2.35108779999314	t_test
MROH1	1.71232816294436e-05	9.19301330842579e-05	1.70889780547118	t_test
MROH6	7.68475521549631e-05	0.000322482029545807	2.94717460187346	t_test
MROH7	0.000147013087165657	0.000559707079574625	0.316699487055294	t_test
MROH8	1.34569929007951e-06	1.17783598158461e-05	0.454295936939387	t_test
MRPL12	5.70589237038542e-06	3.75380259145307e-05	2.42037766999041	t_test
MRPL13	1.19713370300236e-07	1.79469267767221e-06	1.79358474890394	t_test
MRPL14	1.8913979125165e-08	4.34262792922485e-07	2.02517396378398	t_test
MRPL15	2.41067748902085e-05	0.000121146181997642	1.52385836530885	t_test
MRPL16	5.25154523586617e-05	0.000234740427882259	1.52670334070156	t_test
MRPL17	2.03786326548339e-07	2.73983193730174e-06	1.88223429616393	t_test
MRPL19	2.40251022408616e-06	1.86092937898525e-05	1.60536189984113	t_test
MRPL2	1.68401649351619e-07	2.3570347882175e-06	2.13366584756474	t_test
MRPL21	0.000884632370402354	0.00259416621556599	1.51801963086088	t_test
MRPL27	9.33053015056707e-07	8.84276027161371e-06	1.75880105690286	t_test
MRPL3	1.98042170356877e-09	7.66624111627853e-08	1.64258015090827	t_test
MRPL36	8.43013052600229e-08	1.35101271809713e-06	1.94643836230212	t_test
MRPL37	2.94794744171397e-07	3.62299123473222e-06	1.70977816017413	t_test
MRPL38	2.38623812798252e-05	0.000120068609855723	2.4715070769575	t_test
MRPL41	0.000254480434116123	0.000892798475732264	1.61700479423577	t_test
MRPL47	1.18814848597526e-07	1.78959282295484e-06	1.65617353695064	t_test
MRPL51	5.13709767628205e-05	0.000230479079955476	1.54427305121553	t_test
MRPL52	8.50205134624682e-06	5.17485282472281e-05	1.66720915117715	t_test
MRPL55	1.0339293515495e-05	6.09611399388325e-05	1.61537202882653	t_test
MRPL57	1.66288401973516e-06	1.38510287423471e-05	1.54949034438426	t_test
MRPL58	2.69006751742748e-08	5.62807076165702e-07	1.76423940269002	t_test
MRPL9	2.44641062185117e-07	3.15415741156773e-06	1.64211094647735	t_test
MRPS12	8.55766093762275e-05	0.000353740196508492	1.86076196087609	t_test
MRPS15	5.86207699676688e-12	8.09876258191259e-10	1.82225950495454	t_test
MRPS23	6.56371801924758e-06	4.20424240513436e-05	1.66968116611046	t_test
MRPS25	1.28607916064135e-05	7.29582464723481e-05	1.6163608284174	t_test
MRPS26	4.79456818982349e-08	8.74149599659968e-07	2.09185108214283	t_test
MRPS28	2.68152269758335e-06	2.0223097765398e-05	1.57069586070837	t_test
MRPS34	4.49432897966441e-05	0.000206182679435797	1.70231622779302	t_test
MRS2	0.00146680393490064	0.00398491267345613	1.52572467452399	t_test
MRTO4	3.16286824898836e-07	3.80256013190454e-06	1.84097382490847	t_test
MS4A1	0.0226743552757475	0.0414532532111716	0.641978478354932	t_test
MS4A2	1.87931319764627e-09	7.37905173797954e-08	0.192836730013565	t_test
MSANTD2	0.000967889869503431	0.00279736754709864	1.57130582214893	t_test
MSH2	9.26478037329317e-07	8.78747071186516e-06	2.13663570974531	t_test
MSH5	3.16104154015304e-05	0.000152632876536585	2.70149441684063	t_test
MSH5-SAPCD1	3.16710815294818e-06	2.314458516149e-05	3.89939905350113	t_test
MSI1	0.000886715576865368	0.00259971883996247	6.86742768960116	t_test
MSLN	0.00942075717640098	0.0196354603341139	12.6321830671646	t_test
MSMO1	0.00712377378621722	0.0155263972117391	1.65878201569294	t_test
MSRB2	0.00048546462648808	0.00154888634363885	0.619587640346191	t_test
MSRB3	4.69303672661722e-06	3.19365633039353e-05	0.090157936929936	t_test
MST1	0.000777636392343638	0.00232290788885352	2.27127049403651	t_test
MSTO1	6.99416011250152e-10	3.35594041805238e-08	1.94527680536953	t_test
MSX1	6.19326350855798e-07	6.41170807416991e-06	0.484411929686057	t_test
MT-ND6	5.79339142720127e-07	6.11626423006111e-06	0.536894822869887	t_test
MT1A	3.42569067645727e-07	4.04569777309538e-06	0.198580035167613	t_test
MT1F	0.0104798209608649	0.0214659522902377	2.19937781800445	t_test
MT1M	7.42459763573424e-07	7.40095748820857e-06	0.35298003603318	t_test
MT3	0.000336297387422894	0.00113272423935252	2.51523014329024	t_test
MTARC2	2.433300327832e-06	1.88114187428054e-05	0.659039600202172	t_test
MTBP	2.94798859889484e-09	1.01601000614815e-07	3.48670130755373	t_test
MTCP1	2.56455578259563e-05	0.000127559189856852	2.1442492420751	t_test
MTERF1	1.74243011288865e-07	2.43030330627967e-06	1.81073714311419	t_test
MTERF3	3.93988455162478e-10	2.15250456215179e-08	1.8823087017373	t_test
MTF2	1.52223496154477e-06	1.29636145160698e-05	1.7594557207106	t_test
MTFP1	0.000253034141496827	0.000888205502526786	2.15707694161496	t_test
MTFR1	6.0908477100261e-07	6.34255525671724e-06	1.71446824920122	t_test
MTFR1L	0.00498144852149902	0.0113900262527526	0.646392964474236	t_test
MTFR2	1.62046212597609e-06	1.36037328606039e-05	4.50578673840019	t_test
MTG1	4.53872778716426e-07	5.05825114861574e-06	3.03402125979508	t_test
MTG2	4.28800873593054e-07	4.82243003522967e-06	1.69386359829016	t_test
MTHFD1	7.20759795290594e-05	0.000305336941034287	1.5117057947661	t_test
MTHFD1L	4.1216497068794e-08	7.74367622537506e-07	3.08219615821577	t_test
MTHFD2	0.00096774599351914	0.00279736754709864	2.08059544699664	t_test
MTHFR	2.64586218629161e-06	2.00012204705233e-05	0.646442624587084	t_test
MTMR10	3.52249402936855e-11	3.34032481151837e-09	0.558655802320714	t_test
MTMR14	0.000157790239301661	0.000594999147070215	1.54154115773107	t_test
MTMR4	4.05359093824739e-05	0.000188955347226157	1.98122987855392	t_test
MTMR8	0.00278080754440848	0.00689543891485229	0.593911782213056	t_test
MTMR9	3.60781416205829e-05	0.000171213591238218	0.605755881306955	t_test
MTSS1	0.000862266554657725	0.0025397323662828	1.98706458364617	t_test
MTTP	0.00267896872007864	0.00668116288639594	0.156065492391088	t_test
MTURN	2.63025010897439e-06	1.99349463134513e-05	0.256258243040457	t_test
MTUS1	1.35981130557394e-05	7.63304237587671e-05	0.622551272683702	t_test
MTX1	5.84212457296719e-10	2.98171619128574e-08	1.99145173138755	t_test
MUC1	0.0264229073100565	0.0472288102332106	3.12470197630971	t_test
MUC16	1.12935883036373e-06	1.02312632082584e-05	49.4279679329745	t_test
MUSK	1.99547829574901e-07	2.68961607802133e-06	0.142993107950643	t_test
MUTYH	0.00357792855038878	0.00859024463648398	1.7173571464201	t_test
MVB12B	8.08344389057614e-05	0.000336918782289657	0.519777280346516	t_test
MVK	1.59205522012856e-05	8.65771189609104e-05	2.04886416162721	t_test
MX1	0.00672145409176054	0.0147822180972354	2.44905216808136	t_test
MX2	0.00776043826181946	0.0166535596657631	1.92090666458884	t_test
MXD3	1.20178501334289e-05	6.88588009432717e-05	2.69901971515144	t_test
MXI1	0.000518293747156308	0.00163829893331893	0.635604505018912	t_test
MXRA7	3.72006244025208e-05	0.000175656218819917	0.216375557938264	t_test
MYADM	2.28728228864411e-09	8.33090589950237e-08	0.201173711978988	t_test
MYB	9.42278850503866e-05	0.000384346165899083	4.34498564279852	t_test
MYBBP1A	9.04754889176523e-06	5.43463337853934e-05	1.66292504173357	t_test
MYBL2	1.19735887139878e-05	6.86297327361831e-05	6.44713258530734	t_test
MYBPC3	0.00774548547786152	0.0166259242255838	1.86778826183813	t_test
MYC	6.8146370223262e-06	4.32079249917439e-05	0.354437405131022	t_test
MYCBP	0.000363077454773262	0.00120824309254529	1.53361905274627	t_test
MYCBPAP	0.0135925273778447	0.0266953239898701	2.10362700524153	t_test
MYCL	0.0151463439272886	0.0293371172079679	2.06761069500528	t_test
MYCN	0.0231834632979419	0.0422442504619462	4.03869060677278	t_test
MYCT1	1.3114098389335e-08	3.27802739657096e-07	0.327419915784996	t_test
MYDGF	8.34876130724242e-06	5.10092446472997e-05	1.83631172222654	t_test
MYEF2	0.00148571914888879	0.00403202615101319	0.595993114284778	t_test
MYEOV	0.00174437886319325	0.00462225788054481	6.23274047278888	t_test
MYH11	6.29288219619562e-09	1.85385533228366e-07	0.0267332757059349	t_test
MYH3	0.00252829980145872	0.00635983874088486	0.118957063876894	t_test
MYL12B	2.35203741608397e-05	0.000118720477575312	1.66088539062347	t_test
MYL3	9.57118312120202e-11	7.00400825115907e-09	0.284227078049397	t_test
MYL6	0.0011901962411599	0.00333696377901129	0.58375314336055	t_test
MYL6B	0.00138793451407713	0.0037983330810451	1.63639595299623	t_test
MYL9	1.46168979114984e-06	1.25603434814838e-05	0.0690929816937618	t_test
MYLK	7.82246310850546e-06	4.83466231303157e-05	0.0544310438695858	t_test
MYLK2	1.235071946967e-05	7.05642175475692e-05	3.74707322353411	t_test
MYLPF	0.0141616124442482	0.0276991324965134	4.19479275963409	t_test
MYO10	1.98827631452608e-07	2.68442428109477e-06	3.04553426276225	t_test
MYO15A	0.0238509081678866	0.0432343235265864	4.12357849232864	t_test
MYO18B	0.00151317239944104	0.00409422604650381	0.182154482230625	t_test
MYO19	3.79678270266461e-08	7.31337014337776e-07	2.8320077198725	t_test
MYO1B	0.0165498487647306	0.031575800640944	1.93175747958947	t_test
MYO1C	0.0242507353712767	0.0438598674032368	0.642256544726416	t_test
MYO9A	0.00328548759746639	0.0079801794842371	0.583192351548564	t_test
MYOC	1.43010036288005e-08	3.48621544808385e-07	0.0230381942614784	t_test
MYOCD	1.30251871343251e-09	5.53691376696803e-08	0.0381201117093483	t_test
MYOM1	9.56994288949485e-07	8.99243120000037e-06	0.04501325796324	t_test
MYOM2	2.62661954151396e-11	2.64316900675769e-09	0.157049564456561	t_test
