"","lncRNA","MIRNA","miRNA"
"18112","AL137222.1","MIR625","hsa-miR-625-5p"
"18113","AL160272.1","MIR625","hsa-miR-625-5p"
"18114","AL353803.4","MIR625","hsa-miR-625-5p"
"18115","AL355075.4","MIR625","hsa-miR-625-5p"
"18116","AP001625.2","MIR625","hsa-miR-625-5p"
"18117","AP001858.1","MIR625","hsa-miR-625-5p"
"18118","ARF1P2","MIR625","hsa-miR-625-5p"
"18119","DLEU2","MIR625","hsa-miR-625-5p"
"18120","EBLN3P","MIR625","hsa-miR-625-5p"
"18121","EIF1P3","MIR625","hsa-miR-625-5p"
"18122","EIF4EP5","MIR625","hsa-miR-625-5p"
"18123","FARSBP1","MIR625","hsa-miR-625-5p"
"18124","FTX","MIR625","hsa-miR-625-5p"
"18125","HCG18","MIR625","hsa-miR-625-5p"
"18126","KCNIP4-IT1","MIR625","hsa-miR-625-5p"
"18127","LINC-PINT","MIR625","hsa-miR-625-5p"
"18128","LINC00668","MIR625","hsa-miR-625-5p"
"18129","LINC02393","MIR625","hsa-miR-625-5p"
"18130","LOC100129034","MIR625","hsa-miR-625-5p"
"18131","LOC101929165","MIR625","hsa-miR-625-5p"
"18132","LOC643387","MIR625","hsa-miR-625-5p"
"18133","LOC646762","MIR625","hsa-miR-625-5p"
"18134","MTATP6P1","MIR625","hsa-miR-625-5p"
"18135","MTCO2P12","MIR625","hsa-miR-625-5p"
"18136","MTND1P23","MIR625","hsa-miR-625-5p"
"18137","MTND2P28","MIR625","hsa-miR-625-5p"
"18138","MTND5P11","MIR625","hsa-miR-625-5p"
